A_X,A_Y,A_Z,B_X,B_Y,B_Z,C_X,C_Y,C_Z,time
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,988.34,-1293.26,941.69,2.088
1670.0,-880.0,1205.0,210.0,-2285.0,877.0,627.85,-1997.47,1007.4,2.088
1650.0,880.0,1220.0,250.0,2241.5,702.0,1335.52,1201.08,884.31,2.088
1650.0,880.0,1220.0,537.5,2647.5,702.0,826.52,1327.65,909.22,2.088
1650.0,880.0,1220.0,537.5,2647.5,702.0,826.52,1327.65,909.22,2.088
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1535.77,-1912.47,993.3,2.088
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1443.73,-1175.57,994.27,2.088
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1535.77,-1912.47,993.3,2.088
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1443.73,-1175.57,994.27,2.088
1670.0,-880.0,1205.0,600.0,-2285.0,467.0,1085.12,-1574.2,705.81,2.088
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1591.13,-2024.57,649.22,2.088
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1243.72,-1389.68,769.77,2.088
1650.0,880.0,1220.0,950.0,2710.0,482.0,1098.93,899.69,798.16,2.088
1650.0,880.0,1220.0,950.0,2710.0,482.0,1412.93,2123.4,823.53,2.088
1650.0,880.0,1220.0,950.0,2710.0,482.0,1345.67,1669.65,780.59,2.088
1650.0,880.0,1220.0,950.0,2710.0,482.0,1182.25,1730.18,922.46,2.088
1670.0,-880.0,1205.0,990.0,-2285.0,467.0,1438.75,-1662.28,986.35,2.088
1670.0,-880.0,1205.0,600.0,-2285.0,467.0,1321.65,-1943.64,787.0,2.064
1670.0,-880.0,1205.0,600.0,-2675.0,672.0,911.39,-1782.14,910.86,2.064
1650.0,880.0,1220.0,950.0,2478.5,482.0,1217.23,1576.38,821.3,2.064
1650.0,880.0,1220.0,250.0,2010.0,702.0,1109.19,1756.48,1154.9,2.04
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1463.49,1936.81,537.63,2.04
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1252.47,1785.92,747.11,2.04
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1328.18,-1653.25,1067.28,2.04
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1077.51,-1914.21,847.29,2.04
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1077.51,-1914.21,847.29,2.04
1670.0,-880.0,1205.0,825.0,-2600.0,467.0,1506.55,-1515.67,952.43,2.04
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1415.65,1771.8,1050.33,2.04
1670.0,-880.0,1205.0,990.0,-2675.0,672.0,1415.65,1771.8,1050.33,2.04
1650.0,880.0,1220.0,250.0,2010.0,702.0,1464.53,1717.68,961.05,2.016
1650.0,880.0,1220.0,250.0,2010.0,702.0,1156.51,1379.65,985.37,2.016
1650.0,880.0,1220.0,250.0,2010.0,702.0,995.49,1485.64,1084.58,2.016
1670.0,-880.0,1205.0,600.0,-2285.0,467.0,1047.56,-1547.94,931.5,2.016
1650.0,880.0,1220.0,600.0,2360.0,482.0,1054.78,1777.7,608.22,2.016
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,1206.33,1251.12,1046.48,2.016
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,1164.48,-1243.65,628.38,2.016
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,985.9,-1316.21,758.34,2.016
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,1242.5,-1390.28,1073.96,2.016
1670.0,-880.0,1205.0,600.0,-2045.0,467.0,822.87,-1283.46,533.84,2.016
1650.0,880.0,1220.0,775.0,2072.5,702.0,1253.27,1332.28,985.62,2.016
1650.0,880.0,1220.0,950.0,2478.5,482.0,1266.55,1739.24,857.98,2.016
1650.0,880.0,1220.0,425.0,2647.5,482.0,1525.96,1483.32,703.73,1.993
1670.0,-880.0,1205.0,600.0,-2285.0,467.0,1587.16,-1799.99,905.58,1.992
1650.0,880.0,1220.0,950.0,2478.5,482.0,1254.15,2073.11,809.26,1.992
1650.0,880.0,1220.0,950.0,2478.5,482.0,1482.25,1304.98,842.45,1.992
1650.0,880.0,1220.0,537.5,2072.5,702.0,1235.89,1223.04,1050.99,1.968
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1049.84,-1720.99,807.56,1.968
1670.0,-880.0,1205.0,600.0,-2435.0,672.0,1049.84,-1720.99,807.56,1.968
1670.0,-880.0,1205.0,600.0,-2285.0,467.0,1131.77,-1268.08,719.55,1.968
